sexo;cargo;estado;regiao;identificacaoCurso;anoCurso;seqAnoCurso;categoriaCurso;idadeAluno;anosExercicio;situacaoAluno
M;2;7;3;96;2022;4;5;25;;APROVADO
M;4;7;3;96;2022;4;5;30;;REPROVADO
M;2;7;3;96;2022;4;5;25;;REPROVADO
M;2;7;3;96;2022;4;5;27;;REPROVADO
M;2;7;3;96;2022;4;5;33;;APROVADO
M;5;7;3;96;2022;4;5;28;;REPROVADO
M;2;19;4;96;2022;4;5;46;13;APROVADO
M;2;7;3;96;2022;4;5;23;;REPROVADO
M;2;7;3;96;2022;4;5;27;;REPROVADO
F;2;7;3;96;2022;4;5;26;;REPROVADO
M;2;16;2;96;2022;4;5;37;12;REPROVADO
M;2;5;2;96;2022;4;5;38;6;REPROVADO
M;5;5;2;96;2022;4;5;29;;REPROVADO
F;2;3;1;96;2022;4;5;26;;REPROVADO
M;2;1;1;96;2022;4;5;30;;REPROVADO
M;4;13;3;96;2022;4;5;34;8;REPROVADO
F;2;18;5;96;2022;4;5;51;13;REPROVADO
F;2;7;3;96;2022;4;5;35;;REPROVADO
M;2;7;3;96;2022;4;5;36;;REPROVADO
M;2;18;5;96;2022;4;5;34;9;REPROVADO
M;2;23;5;96;2022;4;5;31;;REPROVADO
F;1;7;3;54;2022;4;5;50;18;REPROVADO
F;2;7;3;54;2022;4;5;35;;APROVADO
M;2;26;4;54;2022;4;5;51;15;REPROVADO
M;2;1;1;54;2022;4;5;34;;REPROVADO
F;2;26;4;54;2022;4;5;36;6;REPROVADO
M;5;21;1;54;2022;4;5;26;;APROVADO
F;5;7;3;54;2022;4;5;32;;REPROVADO
M;2;7;3;54;2022;4;5;36;;REPROVADO
M;5;16;2;54;2022;4;5;42;8;REPROVADO
M;5;7;3;54;2022;4;5;25;;REPROVADO
F;4;7;3;54;2022;4;5;29;;REPROVADO
M;2;7;3;54;2022;4;5;29;;REPROVADO
M;2;7;3;54;2022;4;5;43;;REPROVADO
M;4;7;3;54;2022;4;5;38;;REPROVADO
M;2;7;3;54;2022;4;5;52;16;REPROVADO
M;6;6;2;54;2022;4;5;40;13;REPROVADO
M;5;23;5;54;2022;4;5;24;;REPROVADO
M;2;19;4;54;2022;4;5;39;9;APROVADO
M;2;7;3;54;2022;4;5;28;;APROVADO
M;2;7;3;54;2022;4;5;29;;REPROVADO
M;4;19;4;54;2022;4;5;42;15;REPROVADO
M;2;7;3;54;2022;4;5;24;;REPROVADO
M;5;19;4;54;2022;4;5;39;;REPROVADO
M;5;3;1;54;2022;4;5;30;;REPROVADO
M;2;20;2;54;2022;4;5;37;9;APROVADO
M;2;7;3;54;2022;4;5;38;9;REPROVADO
M;4;27;1;54;2022;4;5;39;8;APROVADO
M;5;13;3;54;2022;4;5;36;8;APROVADO
M;7;8;4;54;2022;4;5;44;17;REPROVADO
M;5;7;3;54;2022;4;5;26;;REPROVADO
M;2;21;1;54;2022;4;5;24;;REPROVADO
F;2;7;3;54;2022;4;5;35;;REPROVADO
M;4;5;2;54;2022;4;5;27;;REPROVADO
M;2;5;2;54;2022;4;5;45;14;REPROVADO
M;2;13;3;54;2022;4;5;24;;REPROVADO
M;5;7;3;54;2022;4;5;28;;REPROVADO
M;2;7;3;54;2022;4;5;32;;REPROVADO
M;2;7;3;54;2022;4;5;32;;REPROVADO
M;2;13;3;54;2022;4;5;32;9;REPROVADO
M;2;7;3;54;2022;4;5;36;;REPROVADO
M;4;19;4;54;2022;4;5;44;20;REPROVADO
M;6;22;1;54;2022;4;5;35;8;REPROVADO
F;5;7;3;54;2022;4;5;25;;REPROVADO
F;5;7;3;54;2022;4;5;27;;REPROVADO
M;2;7;3;54;2022;4;5;28;;REPROVADO
F;5;7;3;54;2022;4;5;24;;REPROVADO
M;5;23;5;54;2022;4;5;26;;REPROVADO
M;2;18;5;54;2022;4;5;58;25;APROVADO
M;2;15;2;54;2022;4;5;38;6;REPROVADO
M;2;7;3;54;2022;4;5;22;;REPROVADO
M;5;7;3;54;2022;4;5;39;;REPROVADO
M;2;13;3;54;2022;4;5;28;;REPROVADO
F;2;17;2;54;2022;4;5;27;;REPROVADO
M;2;7;3;54;2022;4;5;41;15;APROVADO
M;4;7;3;54;2022;4;5;34;;REPROVADO
F;2;7;3;54;2022;4;5;26;;REPROVADO
M;4;11;4;54;2022;4;5;43;13;REPROVADO
F;2;19;4;54;2022;4;5;43;7;REPROVADO
M;5;10;2;54;2022;4;5;41;8;APROVADO
M;2;7;3;54;2022;4;5;25;;REPROVADO
M;2;7;3;54;2022;4;5;32;;REPROVADO
M;4;7;3;54;2022;4;5;35;;APROVADO
M;4;7;3;54;2022;4;5;30;;REPROVADO
M;4;8;4;54;2022;4;5;35;;APROVADO
M;4;23;5;54;2022;4;5;33;;REPROVADO
M;2;19;4;54;2022;4;5;45;9;REPROVADO
M;2;7;3;54;2022;4;5;25;;REPROVADO
M;4;7;3;54;2022;4;5;40;;REPROVADO
M;4;7;3;54;2022;4;5;31;;REPROVADO
M;5;9;3;54;2022;4;5;27;;REPROVADO
M;5;7;3;54;2022;4;5;51;19;REPROVADO
F;2;7;3;54;2022;4;5;26;;REPROVADO
M;2;5;2;54;2022;4;5;38;6;REPROVADO
F;2;7;3;54;2022;4;5;31;;REPROVADO
F;2;3;1;54;2022;4;5;26;;REPROVADO
M;2;3;1;54;2022;4;5;28;;REPROVADO
M;4;1;1;54;2022;4;5;31;;REPROVADO
F;2;10;2;54;2022;4;5;33;;REPROVADO
M;6;18;5;54;2022;4;5;61;18;REPROVADO
F;2;3;1;54;2022;4;5;29;;REPROVADO
M;2;18;5;54;2022;4;5;34;;REPROVADO
M;7;;;54;2022;4;5;42;;REPROVADO
F;1;7;3;91;2022;4;5;41;16;REPROVADO
M;5;12;3;91;2022;4;5;47;9;APROVADO
M;5;21;1;91;2022;4;5;26;;REPROVADO
F;4;8;4;91;2022;4;5;47;19;REPROVADO
M;4;15;2;91;2022;4;5;26;;REPROVADO
M;2;7;3;91;2022;4;5;33;;REPROVADO
F;2;7;3;91;2022;4;5;45;19;REPROVADO
M;4;18;5;91;2022;4;5;31;;REPROVADO
M;2;7;3;91;2022;4;5;32;;REPROVADO
M;2;7;3;91;2022;4;5;27;;REPROVADO
M;2;7;3;91;2022;4;5;27;;REPROVADO
M;2;7;3;91;2022;4;5;31;;REPROVADO
F;5;26;4;91;2022;4;5;42;;REPROVADO
M;2;7;3;91;2022;4;5;29;;REPROVADO
M;2;18;5;91;2022;4;5;42;17;APROVADO
M;2;7;3;91;2022;4;5;22;;APROVADO
M;2;7;3;91;2022;4;5;32;;REPROVADO
M;7;8;4;91;2022;4;5;44;17;REPROVADO
M;5;7;3;91;2022;4;5;39;;REPROVADO
M;7;2;2;91;2022;4;5;44;9;APROVADO
M;4;7;3;91;2022;4;5;34;;REPROVADO
M;2;7;3;91;2022;4;5;41;;APROVADO
M;2;13;3;91;2022;4;5;24;;REPROVADO
F;2;7;3;91;2022;4;5;34;;REPROVADO
M;2;6;2;91;2022;4;5;37;9;REPROVADO
M;2;7;3;91;2022;4;5;30;;REPROVADO
M;2;7;3;91;2022;4;5;33;;APROVADO
M;2;7;3;91;2022;4;5;28;;REPROVADO
F;5;7;3;91;2022;4;5;25;;REPROVADO
M;2;7;3;91;2022;4;5;25;;APROVADO
M;2;7;3;91;2022;4;5;29;;APROVADO
M;4;7;3;91;2022;4;5;34;;REPROVADO
M;2;23;5;91;2022;4;5;26;;APROVADO
M;2;7;3;91;2022;4;5;30;;REPROVADO
M;2;7;3;91;2022;4;5;28;;APROVADO
M;5;15;2;91;2022;4;5;46;18;REPROVADO
M;5;19;4;91;2022;4;5;39;;REPROVADO
M;2;7;3;91;2022;4;5;32;;REPROVADO
M;2;7;3;91;2022;4;5;36;;APROVADO
F;2;7;3;91;2022;4;5;30;;REPROVADO
M;2;7;3;91;2022;4;5;29;;REPROVADO
M;7;;;91;2022;4;5;25;;REPROVADO
M;5;7;3;91;2022;4;5;40;;REPROVADO
F;2;7;3;91;2022;4;5;29;;REPROVADO
F;5;7;3;91;2022;4;5;27;;REPROVADO
M;2;7;3;91;2022;4;5;32;;REPROVADO
M;2;7;3;91;2022;4;5;26;;REPROVADO
M;5;11;4;91;2022;4;5;35;;REPROVADO
M;5;16;2;91;2022;4;5;29;;REPROVADO
M;2;7;3;91;2022;4;5;35;;REPROVADO
M;5;7;3;91;2022;4;5;23;;APROVADO
M;2;19;4;91;2022;4;5;54;13;REPROVADO
F;2;7;3;91;2022;4;5;33;;REPROVADO
M;5;7;3;91;2022;4;5;31;;REPROVADO
F;2;7;3;91;2022;4;5;28;;REPROVADO
M;5;;;91;2022;4;5;27;;REPROVADO
F;2;6;2;91;2022;4;5;59;29;REPROVADO
M;2;7;3;91;2022;4;5;28;;REPROVADO
M;4;7;3;91;2022;4;5;30;;REPROVADO
F;5;7;3;91;2022;4;5;28;;REPROVADO
M;5;1;1;91;2022;4;5;40;;APROVADO
M;2;7;3;91;2022;4;5;32;;REPROVADO
M;2;7;3;91;2022;4;5;28;;APROVADO
M;2;14;1;91;2022;4;5;35;;REPROVADO
F;2;7;3;91;2022;4;5;30;;REPROVADO
M;2;7;3;91;2022;4;5;23;;REPROVADO
M;2;7;3;91;2022;4;5;27;;REPROVADO
M;2;7;3;91;2022;4;5;27;;REPROVADO
F;2;3;1;91;2022;4;5;26;;REPROVADO
M;2;7;3;91;2022;4;5;25;;REPROVADO
M;2;7;3;91;2022;4;5;28;;REPROVADO
M;2;;;91;2022;4;5;39;;REPROVADO
M;5;10;2;91;2022;4;5;41;8;REPROVADO
F;5;7;3;91;2022;4;5;29;;REPROVADO
F;6;7;3;25;2022;4;5;57;20;REPROVADO
M;4;24;5;25;2022;4;5;41;14;APROVADO
F;2;6;2;25;2022;4;5;32;;APROVADO
M;2;27;1;25;2022;4;5;25;;REPROVADO
F;2;7;3;25;2022;4;5;45;19;REPROVADO
M;2;7;3;25;2022;4;5;52;17;APROVADO
M;2;19;4;25;2022;4;5;46;13;APROVADO
M;5;7;3;25;2022;4;5;39;;APROVADO
M;2;11;4;25;2022;4;5;64;28;REPROVADO
M;5;22;1;25;2022;4;5;22;;APROVADO
M;2;8;4;25;2022;4;5;39;9;APROVADO
M;5;13;3;25;2022;4;5;39;16;APROVADO
M;2;11;4;25;2022;4;5;54;9;REPROVADO
M;4;23;5;25;2022;4;5;58;29;REPROVADO
M;2;7;3;25;2022;4;5;42;9;REPROVADO
M;2;7;3;25;2022;4;5;29;;REPROVADO
M;2;5;2;25;2022;4;5;45;13;APROVADO
F;2;7;3;25;2022;4;5;29;;REPROVADO
M;2;26;4;25;2022;4;5;31;6;APROVADO
M;2;14;1;25;2022;4;5;30;;REPROVADO
F;5;18;5;25;2022;4;5;53;25;REPROVADO
M;5;7;3;25;2022;4;5;36;;APROVADO
F;4;7;3;25;2022;4;5;34;;REPROVADO
M;2;7;3;25;2022;4;5;40;;APROVADO
M;2;7;3;25;2022;4;5;21;;APROVADO
F;5;7;3;25;2022;4;5;22;;REPROVADO
F;5;7;3;25;2022;4;5;29;;REPROVADO
M;2;7;3;25;2022;4;5;32;;APROVADO
M;2;7;3;25;2022;4;5;43;19;REPROVADO
M;4;21;1;25;2022;4;5;31;;REPROVADO
M;2;7;3;25;2022;4;5;39;9;REPROVADO
F;5;19;4;25;2022;4;5;38;;REPROVADO
M;5;7;3;25;2022;4;5;25;;REPROVADO
M;2;7;3;25;2022;4;5;36;;REPROVADO
M;2;7;3;25;2022;4;5;28;;REPROVADO
M;2;1;1;25;2022;4;5;23;;REPROVADO
M;5;13;3;25;2022;4;5;26;;REPROVADO
F;5;7;3;25;2022;4;5;48;19;REPROVADO
M;6;7;3;25;2022;4;5;45;17;REPROVADO
M;2;7;3;25;2022;4;5;28;;REPROVADO
M;2;19;4;25;2022;4;5;34;;REPROVADO
M;2;7;3;25;2022;4;5;32;;REPROVADO
M;6;3;1;25;2022;4;5;49;16;REPROVADO
M;5;7;3;25;2022;4;5;36;;REPROVADO
F;1;11;4;25;2022;4;5;40;8;REPROVADO
F;5;7;3;25;2022;4;5;27;;APROVADO
M;2;7;3;25;2022;4;5;39;;REPROVADO
F;2;17;2;25;2022;4;5;27;;REPROVADO
F;5;7;3;25;2022;4;5;29;;APROVADO
F;2;7;3;25;2022;4;5;26;;APROVADO
M;1;23;5;25;2022;4;5;34;;APROVADO
M;7;2;2;25;2022;4;5;44;9;APROVADO
F;2;7;3;25;2022;4;5;27;;APROVADO
F;4;11;4;25;2022;4;5;45;19;REPROVADO
M;2;19;4;25;2022;4;5;35;;REPROVADO
M;2;26;4;25;2022;4;5;26;;REPROVADO
M;2;7;3;25;2022;4;5;29;;REPROVADO
M;7;;;25;2022;4;5;35;;APROVADO
M;4;18;5;25;2022;4;5;31;;REPROVADO
M;4;7;3;25;2022;4;5;44;19;REPROVADO
F;2;7;3;25;2022;4;5;29;;APROVADO
M;2;7;3;25;2022;4;5;26;;REPROVADO
M;5;6;2;25;2022;4;5;53;19;REPROVADO
M;2;19;4;25;2022;4;5;31;;APROVADO
M;5;24;5;25;2022;4;5;59;19;REPROVADO
M;5;26;4;25;2022;4;5;45;;REPROVADO
M;5;20;2;25;2022;4;5;42;12;REPROVADO
M;2;21;1;25;2022;4;5;26;;REPROVADO
M;6;26;4;25;2022;4;5;57;13;REPROVADO
F;5;7;3;25;2022;4;5;29;;APROVADO
M;2;23;5;25;2022;4;5;26;;APROVADO
M;5;7;3;25;2022;4;5;32;;REPROVADO
M;2;7;3;25;2022;4;5;31;;REPROVADO
M;5;23;5;25;2022;4;5;25;;REPROVADO
M;6;16;2;25;2022;4;5;47;13;APROVADO
M;2;7;3;25;2022;4;5;45;14;REPROVADO
F;2;12;3;25;2022;4;5;35;9;REPROVADO
F;5;14;1;25;2022;4;5;32;;REPROVADO
M;2;8;4;25;2022;4;5;55;20;REPROVADO
F;1;7;3;65;2022;4;5;58;29;REPROVADO
M;2;10;2;65;2022;4;5;38;;APROVADO
M;5;7;3;65;2022;4;5;30;;APROVADO
M;2;3;1;65;2022;4;5;30;;APROVADO
M;5;7;3;65;2022;4;5;27;;APROVADO
M;6;7;3;65;2022;4;5;43;16;REPROVADO
M;2;7;3;65;2022;4;5;33;;APROVADO
M;5;7;3;65;2022;4;5;28;;APROVADO
M;2;21;1;65;2022;4;5;22;;APROVADO
M;5;7;3;65;2022;4;5;29;;APROVADO
F;4;7;3;65;2022;4;5;32;;REPROVADO
F;5;7;3;65;2022;4;5;32;;APROVADO
M;4;7;3;65;2022;4;5;47;;REPROVADO
M;4;4;1;65;2022;4;5;36;;APROVADO
M;4;7;3;65;2022;4;5;38;;APROVADO
M;4;7;3;65;2022;4;5;40;;APROVADO
M;5;26;4;65;2022;4;5;33;;REPROVADO
M;2;7;3;65;2022;4;5;23;;APROVADO
M;5;7;3;65;2022;4;5;35;;REPROVADO
M;2;7;3;65;2022;4;5;26;;REPROVADO
M;2;7;3;65;2022;4;5;35;;APROVADO
M;4;7;3;65;2022;4;5;42;;APROVADO
M;2;7;3;65;2022;4;5;22;;REPROVADO
M;2;7;3;65;2022;4;5;36;;APROVADO
M;4;7;3;65;2022;4;5;38;;REPROVADO
M;4;20;2;65;2022;4;5;36;;REPROVADO
M;5;7;3;65;2022;4;5;32;;APROVADO
F;2;7;3;65;2022;4;5;45;19;APROVADO
F;4;7;3;65;2022;4;5;29;;REPROVADO
M;5;7;3;65;2022;4;5;24;;REPROVADO
M;5;7;3;65;2022;4;5;40;;APROVADO
M;4;26;4;65;2022;4;5;48;19;APROVADO
M;5;7;3;65;2022;4;5;25;;REPROVADO
M;5;7;3;65;2022;4;5;39;;APROVADO
M;2;25;2;65;2022;4;5;33;9;APROVADO
M;4;1;1;65;2022;4;5;31;;APROVADO
M;2;7;3;65;2022;4;5;36;;APROVADO
M;4;7;3;65;2022;4;5;30;;APROVADO
F;5;7;3;65;2022;4;5;35;;APROVADO
M;4;19;4;65;2022;4;5;29;;APROVADO
F;5;7;3;65;2022;4;5;28;;REPROVADO
M;2;24;5;65;2022;4;5;46;19;APROVADO
F;5;7;3;65;2022;4;5;40;;REPROVADO
M;2;7;3;65;2022;4;5;26;;APROVADO
M;4;7;3;65;2022;4;5;30;;APROVADO
M;5;7;3;65;2022;4;5;31;;APROVADO
M;4;7;3;65;2022;4;5;31;;APROVADO
F;4;7;3;65;2022;4;5;27;;REPROVADO
M;2;7;3;65;2022;4;5;25;;REPROVADO
M;5;7;3;65;2022;4;5;31;;APROVADO
M;4;7;3;65;2022;4;5;32;;REPROVADO
M;4;7;3;65;2022;4;5;26;;REPROVADO
M;2;10;2;65;2022;4;5;32;;APROVADO
F;2;7;3;65;2022;4;5;34;;REPROVADO
M;5;7;3;65;2022;4;5;33;;APROVADO
M;4;4;1;65;2022;4;5;29;;APROVADO
F;2;24;5;65;2022;4;5;47;15;REPROVADO
M;2;7;3;65;2022;4;5;30;;REPROVADO
M;5;7;3;65;2022;4;5;24;;REPROVADO
M;5;21;1;65;2022;4;5;32;;APROVADO
M;2;9;3;65;2022;4;5;35;7;REPROVADO
M;2;7;3;65;2022;4;5;28;;REPROVADO
M;5;26;4;65;2022;4;5;28;;REPROVADO
M;5;7;3;65;2022;4;5;30;;APROVADO
M;4;23;5;65;2022;4;5;28;;REPROVADO
M;2;7;3;65;2022;4;5;42;9;REPROVADO
M;2;7;3;65;2022;4;5;33;;REPROVADO
M;2;7;3;65;2022;4;5;28;;APROVADO
M;6;17;2;65;2022;4;5;44;18;REPROVADO
M;2;7;3;65;2022;4;5;53;19;REPROVADO
M;2;7;3;65;2022;4;5;40;;APROVADO
M;4;7;3;65;2022;4;5;31;;APROVADO
F;5;7;3;65;2022;4;5;28;;APROVADO
F;5;7;3;65;2022;4;5;29;;APROVADO
M;2;7;3;65;2022;4;5;37;;APROVADO
F;2;7;3;65;2022;4;5;28;;APROVADO
M;2;26;4;65;2022;4;5;31;6;APROVADO
M;2;7;3;65;2022;4;5;25;;APROVADO
M;5;7;3;65;2022;4;5;27;;REPROVADO
F;5;7;3;65;2022;4;5;28;;REPROVADO
M;5;7;3;65;2022;4;5;23;;APROVADO
F;2;7;3;65;2022;4;5;26;;APROVADO
M;4;7;3;65;2022;4;5;28;;REPROVADO
M;5;7;3;65;2022;4;5;27;;APROVADO
M;4;7;3;65;2022;4;5;39;;REPROVADO
M;5;7;3;65;2022;4;5;36;;APROVADO
M;5;7;3;65;2022;4;5;37;;APROVADO
M;5;7;3;65;2022;4;5;30;;REPROVADO
M;4;7;3;65;2022;4;5;25;;REPROVADO
F;5;7;3;65;2022;4;5;27;;APROVADO
M;2;7;3;65;2022;4;5;29;;APROVADO
F;5;7;3;65;2022;4;5;25;;REPROVADO
M;2;14;1;65;2022;4;5;34;;REPROVADO
F;4;7;3;65;2022;4;5;26;;APROVADO
M;4;7;3;65;2022;4;5;34;;APROVADO
M;5;7;3;65;2022;4;5;29;;APROVADO
M;5;7;3;65;2022;4;5;32;;APROVADO
M;5;7;3;65;2022;4;5;34;;APROVADO
M;4;7;3;65;2022;4;5;36;;REPROVADO
F;2;7;3;65;2022;4;5;25;;APROVADO
M;5;7;3;65;2022;4;5;26;;REPROVADO
M;4;7;3;65;2022;4;5;32;;APROVADO
M;5;7;3;65;2022;4;5;39;;APROVADO
M;4;19;4;65;2022;4;5;28;;APROVADO
M;5;7;3;65;2022;4;5;32;;REPROVADO
M;2;7;3;65;2022;4;5;28;;APROVADO
M;4;7;3;65;2022;4;5;32;;REPROVADO
F;5;7;3;65;2022;4;5;52;14;APROVADO
F;5;7;3;65;2022;4;5;40;;REPROVADO
F;2;7;3;65;2022;4;5;38;;REPROVADO
F;5;7;3;65;2022;4;5;34;;APROVADO
M;5;7;3;65;2022;4;5;34;;APROVADO
M;5;7;3;65;2022;4;5;29;;APROVADO
M;5;7;3;65;2022;4;5;34;;REPROVADO
M;5;7;3;65;2022;4;5;29;;APROVADO
M;4;7;3;65;2022;4;5;29;;REPROVADO
F;5;18;5;65;2022;4;5;33;;APROVADO
M;5;7;3;65;2022;4;5;33;;APROVADO
M;5;22;1;65;2022;4;5;22;;REPROVADO
M;2;7;3;65;2022;4;5;45;14;APROVADO
M;2;7;3;65;2022;4;5;41;;APROVADO
M;2;7;3;65;2022;4;5;33;;APROVADO
F;5;7;3;65;2022;4;5;33;;REPROVADO
M;5;7;3;65;2022;4;5;32;;APROVADO
M;5;7;3;65;2022;4;5;30;;REPROVADO
M;2;7;3;65;2022;4;5;34;;REPROVADO
F;5;7;3;65;2022;4;5;44;;APROVADO
M;5;7;3;65;2022;4;5;37;;REPROVADO
M;5;7;3;65;2022;4;5;26;;APROVADO
M;2;21;1;65;2022;4;5;38;;APROVADO
M;2;;;65;2022;4;5;48;;APROVADO
M;2;;;65;2022;4;5;39;;REPROVADO
M;5;7;3;65;2022;4;5;26;;REPROVADO
M;5;26;4;65;2022;4;5;33;8;REPROVADO
M;4;7;3;65;2022;4;5;40;;APROVADO
M;2;7;3;65;2022;4;5;39;;APROVADO
M;4;11;4;65;2022;4;5;27;;REPROVADO
M;2;4;1;65;2022;4;5;36;;REPROVADO
M;4;7;3;65;2022;4;5;35;;APROVADO
M;4;27;1;65;2022;4;5;36;;APROVADO
M;5;7;3;65;2022;4;5;23;;APROVADO
M;4;15;2;65;2022;4;5;29;;REPROVADO
M;5;7;3;65;2022;4;5;25;;REPROVADO
M;4;23;5;65;2022;4;5;37;;APROVADO
M;4;7;3;65;2022;4;5;30;;REPROVADO
M;4;7;3;65;2022;4;5;30;;APROVADO
M;7;18;5;65;2022;4;5;31;9;REPROVADO
M;5;7;3;65;2022;4;5;33;;REPROVADO
M;4;7;3;65;2022;4;5;28;;APROVADO
M;2;7;3;65;2022;4;5;32;;REPROVADO
M;5;7;3;65;2022;4;5;31;;APROVADO
M;4;24;5;65;2022;4;5;34;;APROVADO
M;2;7;3;65;2022;4;5;25;;REPROVADO
M;4;7;3;65;2022;4;5;36;;APROVADO
M;4;7;3;65;2022;4;5;39;;REPROVADO
M;5;7;3;65;2022;4;5;33;;REPROVADO
M;2;7;3;65;2022;4;5;29;;APROVADO
M;2;14;1;65;2022;4;5;35;;REPROVADO
M;4;7;3;65;2022;4;5;36;;APROVADO
M;5;7;3;65;2022;4;5;33;;APROVADO
M;2;7;3;65;2022;4;5;35;;APROVADO
M;2;14;1;65;2022;4;5;33;;APROVADO
M;2;4;1;65;2022;4;5;27;;APROVADO
M;5;7;3;65;2022;4;5;26;;REPROVADO
M;2;7;3;65;2022;4;5;28;;APROVADO
M;2;7;3;65;2022;4;5;28;;APROVADO
F;5;7;3;65;2022;4;5;29;;REPROVADO
M;2;7;3;65;2022;4;5;22;;APROVADO
F;5;7;3;65;2022;4;5;36;;REPROVADO
M;2;7;3;65;2022;4;5;26;;REPROVADO
M;4;26;4;65;2022;4;5;34;9;REPROVADO
M;4;7;3;65;2022;4;5;36;;REPROVADO
M;4;5;2;65;2022;4;5;30;6;REPROVADO
M;2;7;3;65;2022;4;5;32;;APROVADO
M;2;7;3;65;2022;4;5;26;;APROVADO
M;4;26;4;65;2022;4;5;41;8;REPROVADO
M;2;7;3;65;2022;4;5;35;;REPROVADO
M;5;7;3;65;2022;4;5;33;;APROVADO
M;2;23;5;65;2022;4;5;30;;APROVADO
M;2;7;3;65;2022;4;5;22;;REPROVADO
F;4;7;3;65;2022;4;5;32;;REPROVADO
F;1;7;3;40;2022;4;5;45;18;REPROVADO
F;5;7;3;40;2022;4;5;30;;REPROVADO
M;2;8;4;40;2022;4;5;54;19;REPROVADO
M;4;4;1;40;2022;4;5;40;;REPROVADO
M;5;11;4;40;2022;4;5;39;12;REPROVADO
M;2;7;3;40;2022;4;5;25;;REPROVADO
F;2;7;3;40;2022;4;5;32;;REPROVADO
M;2;7;3;40;2022;4;5;36;;REPROVADO
M;4;23;5;40;2022;4;5;45;;APROVADO
M;4;7;3;40;2022;4;5;40;;REPROVADO
M;7;;;40;2022;4;5;25;;REPROVADO
F;5;7;3;40;2022;4;5;30;;REPROVADO
M;2;7;3;40;2022;4;5;27;;APROVADO
M;2;7;3;40;2022;4;5;25;;APROVADO
M;6;26;4;40;2022;4;5;47;13;REPROVADO
M;5;7;3;40;2022;4;5;49;19;APROVADO
F;5;7;3;40;2022;4;5;49;15;APROVADO
F;2;1;1;40;2022;4;5;31;;REPROVADO
M;4;7;3;40;2022;4;5;31;;REPROVADO
M;2;26;4;40;2022;4;5;48;14;REPROVADO
F;4;7;3;40;2022;4;5;31;;REPROVADO
M;2;3;1;40;2022;4;5;28;;REPROVADO
F;5;7;3;40;2022;4;5;29;;APROVADO
M;2;7;3;40;2022;4;5;28;;REPROVADO
M;2;18;5;40;2022;4;5;43;15;REPROVADO
M;1;7;3;38;2022;4;5;40;18;REPROVADO
M;6;19;4;38;2022;4;5;47;20;REPROVADO
F;2;18;5;38;2022;4;5;49;13;REPROVADO
M;2;10;2;38;2022;4;5;36;;REPROVADO
F;2;7;3;38;2022;4;5;26;;APROVADO
F;5;7;3;38;2022;4;5;25;;REPROVADO
M;4;23;5;38;2022;4;5;45;;APROVADO
M;5;27;1;38;2022;4;5;41;14;REPROVADO
M;2;5;2;38;2022;4;5;52;26;REPROVADO
M;4;7;3;38;2022;4;5;29;;REPROVADO
M;2;19;4;38;2022;4;5;43;15;REPROVADO
F;5;7;3;38;2022;4;5;29;;APROVADO
M;7;7;3;38;2022;4;5;46;17;REPROVADO
M;5;7;3;38;2022;4;5;49;19;REPROVADO
F;5;7;3;38;2022;4;5;49;15;REPROVADO
M;2;19;4;38;2022;4;5;49;17;REPROVADO
F;1;7;3;76;2022;4;5;38;6;REPROVADO
F;2;7;3;76;2022;4;5;46;19;APROVADO
M;2;24;5;76;2022;4;5;45;19;APROVADO
M;2;23;5;76;2022;4;5;37;12;REPROVADO
M;2;8;4;76;2022;4;5;39;9;APROVADO
M;2;7;3;76;2022;4;5;32;;REPROVADO
F;2;10;2;76;2022;4;5;27;;REPROVADO
M;2;7;3;76;2022;4;5;32;;REPROVADO
M;4;7;3;76;2022;4;5;42;;REPROVADO
F;2;7;3;76;2022;4;5;29;;REPROVADO
M;5;7;3;76;2022;4;5;28;;REPROVADO
M;5;7;3;76;2022;4;5;39;;REPROVADO
F;4;19;4;76;2022;4;5;45;14;REPROVADO
M;2;7;3;76;2022;4;5;25;;APROVADO
M;2;23;5;76;2022;4;5;38;;APROVADO
M;2;7;3;76;2022;4;5;26;;APROVADO
F;2;7;3;76;2022;4;5;27;;REPROVADO
M;5;7;3;76;2022;4;5;32;;REPROVADO
M;2;7;3;76;2022;4;5;28;;APROVADO
M;7;7;3;76;2022;4;5;46;17;REPROVADO
M;5;7;3;76;2022;4;5;29;;APROVADO
M;2;7;3;76;2022;4;5;26;;REPROVADO
M;4;22;1;76;2022;4;5;30;;REPROVADO
M;2;7;3;76;2022;4;5;29;;REPROVADO
M;2;7;3;76;2022;4;5;22;;REPROVADO
M;2;7;3;76;2022;4;5;54;28;REPROVADO
M;4;15;2;76;2022;4;5;50;19;REPROVADO
M;2;7;3;76;2022;4;5;24;;REPROVADO
M;2;7;3;76;2022;4;5;27;;REPROVADO
F;5;5;2;76;2022;4;5;21;;APROVADO
F;2;23;5;76;2022;4;5;29;;REPROVADO
F;2;7;3;76;2022;4;5;38;;REPROVADO
F;1;23;5;76;2022;4;5;40;18;REPROVADO
M;1;7;3;77;2022;4;5;45;18;REPROVADO
F;5;7;3;77;2022;4;5;52;8;APROVADO
M;5;10;2;77;2022;4;5;41;8;APROVADO
F;5;24;5;77;2022;4;5;45;14;APROVADO
M;2;7;3;77;2022;4;5;40;;APROVADO
M;2;7;3;77;2022;4;5;36;;APROVADO
F;2;26;4;77;2022;4;5;30;;APROVADO
